race_id,騎手,馬番,着順,体重,体重変化,性,齢,斤量,人気,日付,クラス,芝・ダート,距離,回り,馬場,場id,場名,距離差,日付差,騎手1,斤量1,オッズ1,通過順1,着順1,距離1,クラス1,芝・ダート1,馬場1
2.02306E+11,46,13,9,492,-2,0,5,58,11,121,7,0,1600,0,0,5,1,400,28,41,57,18,14.5,11,1200,7,0,0
2.02306E+11,88,11,5,512,6,0,6,57,6,121,7,0,1600,0,0,5,1,-200,41,75,57,8.1,5,8,1800,7,0,2
2.02306E+11,36,15,12,468,-4,0,6,58.5,10,121,7,0,1600,0,0,5,1,0,55,31,58,26.1,2,9,1600,7,0,0
2.02306E+11,99,9,4,490,6,0,4,58,7,121,7,0,1600,0,0,5,1,0,55,85,57,23.2,6,6,1600,7,0,0
2.02306E+11,161,6,8,472,-6,1,6,56,4,121,7,0,1600,0,0,5,1,200,42,141,56,13.7,16.5,9,1400,7,0,0
2.02306E+11,43,12,6,470,-8,0,7,57.5,14,121,7,0,1600,0,0,5,1,200,34,32,57,80.3,7,8,1400,7,0,0
2.02306E+11,125,2,11,496,-6,2,7,57,8,121,7,0,1600,0,0,5,1,200,34,85,57,14.3,15,6,1400,7,0,0
2.02306E+11,71,3,7,510,0,0,4,56,1,121,7,0,1600,0,0,5,1,0,62,61,57,2,4,1,1600,6,0,0
2.02306E+11,146,14,14,524,-6,0,6,58,12,121,7,0,1600,0,0,5,1,0,86,128,58,20.3,1,16,1600,7,0,0
2.02306E+11,161,11,9,484,-4,0,7,58,9,121,5,0,2500,0,0,5,1,0,28,103,54,55.2,6.25,10,2500,5,0,0
2.02306E+11,88,9,11,502,0,0,5,58,8,121,5,0,2500,0,0,5,1,0,28,75,55,41.8,1.25,7,2500,5,0,0
2.02306E+11,9,7,3,436,-4,1,5,56,1,121,5,0,2500,0,0,5,1,500,55,8,56,5.5,6.333333333,3,2000,5,0,0
2.02306E+11,109,8,1,466,-2,0,4,58,4,121,5,0,2500,0,0,5,1,0,28,95,54,17.1,5,2,2500,5,0,0
2.02306E+11,117,6,7,524,2,1,6,56,10,121,5,0,2500,0,0,5,1,700,20,103,56,212.1,8.75,12,1800,5,0,0
2.02306E+11,101,4,5,480,-4,0,4,58,2,121,5,0,2500,0,0,5,1,500,62,87,57,7.2,5,5,2000,5,0,0
2.02306E+11,43,3,2,460,2,0,5,58,5,121,5,0,2500,0,0,5,1,100,49,74,58,13.7,2.5,9,2400,5,0,1
2.02306E+11,124,10,10,464,4,2,7,58,7,121,5,0,2500,0,0,5,1,300,77,108,58,25.6,3.5,6,2200,5,0,1
2.02306E+11,46,5,8,460,-2,0,6,58,11,121,5,0,2500,0,0,5,1,500,14,41,58,311.7,9.5,9,2000,5,0,3
2.02306E+11,120,2,6,432,-6,1,4,56,6,121,5,0,2500,0,0,5,1,300,70,105,55,38.8,2.5,1,2200,4,0,1
2.02306E+11,76,1,4,512,2,0,4,58,3,121,5,0,2500,0,0,5,1,0,,66,58,5.2,3,4,2500,5,0,0
2.02306E+11,135,2,3,470,-2,0,3,56,7,121,4,0,1600,0,0,5,1,0,27,117,56,40.7,5.333333333,4,1600,4,0,0
2.02306E+11,85,7,1,418,-2,1,3,54,3,121,4,0,1600,0,0,5,1,0,20,105,54,14.5,4.666666667,5,1600,7,0,0
2.02306E+11,43,13,11,484,24,0,3,56,4,121,4,0,1600,0,0,5,1,0,,38,56,6.9,5.666666667,11,1600,4,0,0
2.02306E+11,12,14,13,448,2,0,3,56,11,121,4,0,1600,0,0,5,1,200,49,1,56,20.4,8,11,1400,4,0,1
2.02306E+11,29,4,7,472,-2,0,3,56,12,121,4,0,1600,0,0,5,1,0,14,24,56,99.3,4.666666667,6,1600,4,0,2
2.02306E+11,81,3,14,490,-2,0,3,56,1,121,4,0,1600,0,0,5,1,200,49,70,56,8.7,4.5,2,1400,4,0,1
2.02306E+11,22,8,12,394,-6,1,3,51,14,121,4,0,1600,0,0,5,1,0,14,73,54,632,8.666666667,8,1600,4,0,2
2.02306E+11,9,9,8,498,0,0,3,56,2,121,4,0,1600,0,0,5,1,-200,69,8,56,4.7,3,5,1800,4,0,0
2.02306E+11,124,10,5,454,-8,0,3,56,10,121,4,0,1600,0,0,5,1,-200,13,14,56,57,14.5,14,1800,7,0,2
2.02306E+11,76,5,10,412,6,1,3,54,8,121,4,0,1600,0,0,5,1,0,,66,54,24,5,10,1600,4,0,0
2.02306E+11,16,12,4,494,2,0,3,56,9,121,4,0,1600,0,0,5,1,0,14,14,56,8.4,3.333333333,7,1600,4,0,2
2.02306E+11,77,1,6,464,2,0,3,56,6,121,4,0,1600,0,0,5,1,0,63,101,56,15.8,3,1,1600,3,0,0
2.02306E+11,104,11,9,464,-2,0,3,56,13,121,4,0,1600,0,0,5,1,200,49,90,56,42.7,7,8,1400,4,0,1
2.02306E+11,109,6,2,478,-6,0,3,55,5,121,4,0,1600,0,0,5,1,0,41,95,55,7,1,7,1600,4,0,0
2.02306E+11,29,2,10,458,10,0,3,56,7,121,1,0,2000,0,0,5,1,400,84,24,56,45.7,14.33333333,7,1600,3,0,0
2.02306E+11,25,6,17,496,-2,0,3,56,15,121,1,0,2000,0,0,5,1,,,142,,,,,,,,
2.02306E+11,110,12,9,440,-4,1,3,54,9,121,1,0,2000,0,0,5,1,400,35,96,54,44.7,7,8,1600,1,0,0
2.02306E+11,102,1,12,472,0,1,3,52,8,121,1,0,2000,0,0,5,1,0,,88,52,43.5,14.5,12,2000,1,0,0
2.02306E+11,77,4,3,426,-2,1,3,54,2,121,1,0,2000,0,0,5,1,200,49,141,54,5.2,5.666666667,2,1800,1,0,1
2.02306E+11,76,3,5,454,6,0,3,56,4,121,1,0,2000,0,0,5,1,400,76,100,56,15.9,8.333333333,15,1600,1,0,0
2.02306E+11,16,16,4,474,-6,0,3,56,5,121,1,0,2000,0,0,5,1,200,28,4,56,4.7,7,2,1800,1,0,0
2.02306E+11,150,15,14,408,4,1,3,54,17,121,1,0,2000,0,0,5,1,0,,132,54,545.1,15.25,14,2000,1,0,0
2.02306E+11,22,5,13,436,-8,1,3,51,16,121,1,0,2000,0,0,5,1,600,49,41,54,294.5,14.5,16,1400,1,0,1
2.02306E+11,94,9,11,448,4,0,3,56,10,121,1,0,2000,0,0,5,1,-200,20,83,56,10.5,13.5,10,2200,1,0,0
2.02306E+11,88,11,7,496,-10,0,3,56,3,121,1,0,2000,0,0,5,1,0,20,75,56,11.5,3,6,2000,1,0,0
2.02306E+11,9,7,1,446,-2,0,3,56,1,121,1,0,2000,0,0,5,1,200,56,8,56,2.9,6.666666667,2,1800,3,0,0
2.02306E+11,54,10,8,470,-10,0,3,53,13,121,1,0,2000,0,0,5,1,-200,27,14,56,106.6,3.75,8,2200,1,0,0
2.02306E+11,85,14,2,436,0,0,3,56,6,121,1,0,2000,0,0,5,1,0,,73,56,25.8,5.25,2,2000,1,0,0
2.02306E+11,107,8,15,468,0,0,3,53,11,121,1,0,2000,0,0,5,1,0,,93,53,209.9,7.75,15,2000,1,0,0
2.02306E+11,144,17,6,424,-4,0,3,53,14,121,1,0,2000,0,0,5,1,0,20,88,54,106.5,11.5,9,2000,1,0,0
2.02306E+11,114,13,16,428,0,1,3,54,12,121,1,0,2000,0,0,5,1,0,,100,54,228.2,12.75,16,2000,1,0,0
2.02306E+11,101,5,2,426,4,1,5,56,2,116,5,0,1200,0,3,5,1,0,15,87,56,3.4,12.5,3,1200,5,0,0
2.02306E+11,102,6,1,490,0,2,5,56,9,116,5,0,1200,0,3,5,1,0,,88,56,41.9,2,1,1200,5,0,3
2.02306E+11,55,2,11,436,0,2,5,54,6,116,5,0,1200,0,3,5,1,0,15,37,55,48.7,4.5,12,1200,5,0,0
2.02306E+11,109,12,8,420,-4,0,5,57,13,116,5,0,1200,0,3,5,1,0,15,95,57,221.9,14,13,1200,5,0,0
2.02306E+11,110,11,13,504,4,1,4,56,12,116,5,0,1200,0,3,5,1,0,15,25,54,113.1,9,15,1200,5,0,0
2.02306E+11,93,10,7,492,-6,1,5,56,4,116,5,0,1200,0,3,5,1,0,,80,56,7.7,3,7,1200,5,0,3
2.02306E+11,85,8,5,460,-6,1,4,56,11,116,5,0,1200,0,3,5,1,0,,73,56,52.9,12,5,1200,5,0,3
2.02306E+11,114,3,6,480,-6,1,4,56,1,116,5,0,1200,0,3,5,1,0,28,122,56,2.7,10.5,1,1200,4,0,0
2.02306E+11,135,13,3,464,0,0,5,58,5,116,5,0,1200,0,3,5,1,0,,117,58,8,8,3,1200,5,0,3
2.02306E+11,144,7,12,448,2,1,4,53,3,116,5,0,1200,0,3,5,1,0,15,126,53,118.9,3.5,4,1200,5,0,0
2.02306E+11,74,4,10,526,2,0,5,58,8,116,5,0,1200,0,3,5,1,0,22,64,58,83.2,12,5,1200,5,0,0
2.02306E+11,137,9,9,454,10,1,6,56,10,116,5,0,1200,0,3,5,1,0,,119,56,46.3,4.5,9,1200,5,0,3
2.02306E+11,30,1,4,470,-2,0,4,56,7,116,5,0,1200,0,3,5,1,0,,25,56,12.9,1,4,1200,5,0,3
2.02306E+11,114,4,2,490,-6,0,5,56,4,116,6,0,1600,0,3,5,1,0,,100,56,6.9,8.666666667,2,1600,6,0,3
2.02306E+11,46,14,12,474,-4,0,4,56,8,116,6,0,1600,0,3,5,1,0,77,41,57,5.3,6.333333333,1,1600,5,0,0
2.02306E+11,135,3,8,508,8,0,7,56,10,116,6,0,1600,0,3,5,1,0,,117,56,17.7,2,8,1600,6,0,3
2.02306E+11,29,2,1,526,12,1,4,54,2,116,6,0,1600,0,3,5,1,0,,24,54,5.3,1,1,1600,6,0,3
2.02306E+11,74,8,15,452,14,1,5,54,7,116,6,0,1600,0,3,5,1,-200,71,23,55,21.1,3,15,1800,6,0,2
2.02306E+11,25,5,13,462,-4,0,5,55,5,116,6,0,1600,0,3,5,1,0,63,95,57,4.6,1.666666667,1,1600,5,0,0
2.02306E+11,101,12,4,514,-2,0,4,56,1,116,6,0,1600,0,3,5,1,-200,29,66,57,5,3.5,1,1800,5,0,0
2.02306E+11,137,7,3,496,2,0,7,55,12,116,6,0,1600,0,3,5,1,0,,119,55,48.4,10.33333333,3,1600,6,0,3
2.02306E+11,109,6,11,468,8,1,4,55,9,116,6,0,1600,0,3,5,1,0,,95,55,17.2,5.333333333,11,1600,6,0,3
2.02306E+11,125,9,16,524,4,0,6,57,6,116,6,0,1600,0,3,5,1,0,77,109,57,8.3,4.333333333,12,1600,6,0,0
2.02306E+11,88,15,6,426,0,1,5,53,14,116,6,0,1600,0,3,5,1,-400,64,13,53,38.3,11.25,11,2000,6,0,1
2.02306E+11,102,13,5,446,4,1,4,55,3,116,6,0,1600,0,3,5,1,0,29,88,56,25.6,10.66666667,2,1600,6,0,0
2.02306E+11,85,11,10,464,0,1,4,54,15,116,6,0,1600,0,3,5,1,200,43,8,54,8.1,3,15,1400,6,0,1
2.02306E+11,77,16,14,492,-6,0,9,54,16,116,6,0,1600,0,3,5,1,0,77,30,54,96.8,7.333333333,6,1600,6,0,0
2.02306E+11,93,1,9,488,-2,0,5,55,11,116,6,0,1600,0,3,5,1,400,15,20,55,144,6.5,5,1200,6,0,0
2.02306E+11,124,10,7,530,0,0,6,56,13,116,6,0,1600,0,3,5,1,0,56,108,58,171.8,5.5,9,1600,6,0,0
2.02306E+11,74,3,6,500,0,1,3,54,1,116,4,0,2000,0,3,5,1,0,80,105,54,2.1,6.75,6,2000,4,0,0
2.02306E+11,114,11,1,474,4,1,3,54,3,116,4,0,2000,0,3,5,1,200,49,23,54,2.5,4.5,1,1800,1,0,0
2.02306E+11,125,2,2,430,2,1,3,54,5,116,4,0,2000,0,3,5,1,0,80,109,54,48,4.75,4,2000,4,0,0
2.02306E+11,109,8,9,472,-4,1,3,54,11,116,4,0,2000,0,3,5,1,400,43,100,54,103,2,14,1600,7,0,1
2.02306E+11,81,4,3,512,-2,1,3,54,8,116,4,0,2000,0,3,5,1,200,28,70,54,16.3,2,4,1800,4,0,0
2.02306E+11,120,1,5,474,-4,1,3,54,2,116,4,0,2000,0,3,5,1,400,43,105,54,41.5,13,7,1600,7,0,1
2.02306E+11,94,5,7,436,2,1,3,54,9,116,4,0,2000,0,3,5,1,-200,29,81,54,25.6,5.5,6,2200,4,0,0
2.02306E+11,77,10,8,482,-10,1,3,54,6,116,4,0,2000,0,3,5,1,200,56,91,54,14.2,2.666666667,8,1800,4,0,0
2.02306E+11,135,9,4,456,-6,1,3,54,7,116,4,0,2000,0,3,5,1,200,28,10,54,6.7,5,5,1800,4,0,0
2.02306E+11,101,6,10,472,4,1,3,54,4,116,4,0,2000,0,3,5,1,0,,87,54,6.4,5,10,2000,4,0,3
2.02306E+11,102,7,11,442,-12,1,3,54,10,116,4,0,2000,0,3,5,1,0,36,88,54,97,7.666666667,8,2000,4,0,0
2.02306E+11,55,9,6,480,6,0,6,54,7,116,5,0,1800,0,3,5,1,-700,22,89,51,268.1,8,11,2500,5,0,0
2.02306E+11,120,3,2,466,-12,0,5,58,2,116,5,0,1800,0,3,5,1,-200,80,1,58,11.2,9.25,3,2000,5,0,0
2.02306E+11,102,5,3,502,8,0,6,56,6,116,5,0,1800,0,3,5,1,0,,88,56,17.7,4.75,3,1800,5,0,3
2.02306E+11,74,4,7,468,10,1,5,56,4,116,5,0,1800,0,3,5,1,-200,28,67,56,39,4.75,9,2000,5,0,0
2.02306E+11,109,6,9,498,10,0,7,57,9,116,5,0,1800,0,3,5,1,-600,29,47,58,259.8,7,7,2400,5,0,1
2.02306E+11,135,2,4,486,0,0,7,58,5,116,5,0,1800,0,3,5,1,0,64,117,56,28.2,6.75,6,1800,5,0,1
2.02306E+11,101,7,1,462,-4,0,4,58,1,116,5,0,1800,0,3,5,1,-400,71,141,57,2.3,1.25,2,2200,5,0,1
2.02306E+11,30,1,8,504,4,0,8,56,8,116,5,0,1800,0,3,5,1,200,64,63,57,302.3,9,9,1600,7,0,0
2.02306E+11,125,8,5,488,4,2,7,58,3,116,5,0,1800,0,3,5,1,0,64,1,56,22.4,4.25,3,1800,5,0,1
2.02306E+11,27,10,9,504,0,1,3,54,11,116,1,0,1800,0,3,5,1,0,,22,54,142.5,8,9,1800,1,0,3
2.02306E+11,150,3,3,468,6,0,3,56,9,116,1,0,1800,0,3,5,1,200,80,14,56,162.6,2.666666667,7,1600,1,0,0
2.02306E+11,94,1,1,510,0,0,3,56,8,116,1,0,1800,0,3,5,1,,,142,,,,,,,,
2.02306E+11,135,9,6,452,2,0,3,56,4,116,1,0,1800,0,3,5,1,0,22,10,56,11.9,9.75,3,1800,1,0,0
2.02306E+11,88,15,5,478,-2,0,3,56,6,116,1,0,1800,0,3,5,1,-400,77,67,56,15,16.25,12,2200,1,0,0
2.02306E+11,30,11,16,436,-12,1,3,52,12,116,1,0,1800,0,3,5,1,,,142,,,,,,,,
2.02306E+11,120,14,11,480,2,0,3,56,7,116,1,0,1800,0,3,5,1,0,,105,56,18.2,11.25,11,1800,1,0,3
2.02306E+11,144,6,13,444,-2,0,3,53,16,116,1,0,1800,0,3,5,1,,,142,,,,,,,,
2.02306E+11,53,13,14,428,-2,1,3,52,14,116,1,0,1800,0,3,5,1,,,142,,,,,,,,
2.02306E+11,81,16,12,492,2,0,3,56,10,116,1,0,1800,0,3,5,1,0,,70,56,139.7,6.75,12,1800,1,0,3
2.02306E+11,137,5,8,416,-2,1,3,54,15,116,1,0,1800,0,3,5,1,0,,119,54,376.1,5.5,8,1800,1,0,3
2.02306E+11,102,2,15,412,2,1,3,52,13,116,1,0,1800,0,3,5,1,,,142,,,,,,,,
2.02306E+11,74,8,7,460,4,0,3,56,5,116,1,0,1800,0,3,5,1,0,,64,56,13.3,7.25,7,1800,1,0,3
2.02306E+11,114,7,4,470,-4,0,3,56,1,116,1,0,1800,0,3,5,1,-200,28,1,56,2.1,3.25,4,2000,1,0,0
2.02306E+11,93,4,10,444,0,2,3,56,3,116,1,0,1800,0,3,5,1,,,142,,,,,,,,
2.02306E+11,124,12,2,440,-2,0,3,56,2,116,1,0,1800,0,3,5,1,200,29,66,56,1.9,5.666666667,4,1600,1,0,0
2.02306E+11,28,5,3,492,6,0,6,57,7,115,7,0,2500,0,3,5,1,0,,23,57,34.4,1.75,3,2500,7,0,3
2.02306E+11,120,9,9,482,6,0,4,58,1,115,7,0,2500,0,3,5,1,0,,105,58,2.3,9,9,2500,7,0,3
2.02306E+11,135,7,11,486,2,0,6,57,9,115,7,0,2500,0,3,5,1,300,62,86,57,59.7,11.5,7,2200,7,0,0
2.02306E+11,125,8,10,486,0,0,7,57,11,115,7,0,2500,0,3,5,1,0,,109,57,165.9,3.5,10,2500,7,0,3
2.02306E+11,88,3,7,508,-4,0,6,57,6,115,7,0,2500,0,3,5,1,300,41,56,57,31.7,3,4,2200,7,0,0
2.02306E+11,100,2,1,478,2,0,5,59,2,115,7,0,2500,0,3,5,1,0,,86,59,2.4,1.25,1,2500,7,0,3
2.02306E+11,93,1,12,446,0,1,6,55,12,115,7,0,2500,0,3,5,1,700,14,90,52,224.1,13,12,1800,7,0,0
2.02306E+11,111,12,6,486,6,0,6,57,4,115,7,0,2500,0,3,5,1,,,142,,,,,,,,
2.02306E+11,115,6,2,466,-2,0,7,58,5,115,7,0,2500,0,3,5,1,0,,101,58,17.1,6.5,2,2500,7,0,3
2.02306E+11,16,10,8,492,2,0,8,57,8,115,7,0,2500,0,3,5,1,300,41,63,57,141.4,6.25,12,2200,7,0,0
2.02306E+11,76,11,5,500,12,0,5,57,10,115,7,0,2500,0,3,5,1,0,,66,57,69.2,5.5,5,2500,7,0,3
2.02306E+11,161,4,4,434,-4,1,4,54,3,115,7,0,2500,0,3,5,1,0,,141,54,5.9,10.5,4,2500,7,0,3
2.02306E+11,66,10,10,424,-6,1,3,54,11,115,4,0,1800,0,3,5,1,0,,57,54,282.7,7,10,1800,4,0,3
2.02306E+11,101,7,4,528,-2,0,3,56,2,115,4,0,1800,0,3,5,1,-200,63,87,56,5.2,1,1,2000,1,0,1
2.02306E+11,144,1,11,492,0,0,3,53,9,115,4,0,1800,0,3,5,1,-400,7,128,56,145.7,6.25,11,2200,1,0,2
2.02306E+11,100,6,1,474,-2,0,3,56,3,115,4,0,1800,0,3,5,1,-400,28,136,56,19.8,2,5,2200,7,0,0
2.02306E+11,137,5,9,468,0,1,3,54,10,115,4,0,1800,0,3,5,1,200,7,70,54,492.6,11,9,1600,4,0,2
2.02306E+11,19,4,7,424,-12,1,3,51,6,115,4,0,1800,0,3,5,1,-200,6,45,54,7,8,13,2000,1,0,1
2.02306E+11,81,3,6,430,2,0,3,56,8,115,4,0,1800,0,3,5,1,-200,14,70,56,438.5,7.75,9,2000,4,0,0
2.02306E+11,16,11,8,414,-8,0,3,56,5,115,4,0,1800,0,3,5,1,-200,14,14,56,90.1,9.75,8,2000,4,0,0
2.02306E+11,135,8,5,458,0,0,3,56,4,115,4,0,1800,0,3,5,1,-200,14,81,56,16.4,3.75,6,2000,4,0,0
2.02306E+11,114,2,3,428,-2,0,3,56,7,115,4,0,1800,0,3,5,1,200,6,76,56,145.7,8,6,1600,4,0,1
2.02306E+11,76,9,2,480,2,0,3,56,1,115,4,0,1800,0,3,5,1,0,,66,56,1.6,2,2,1800,4,0,3
2.02306E+11,67,3,2,496,8,1,3,54,3,115,4,0,1200,0,3,5,1,-400,13,58,54,126.8,3,12,1600,7,0,0
2.02306E+11,120,9,3,426,0,1,3,54,1,115,4,0,1200,0,3,5,1,0,13,105,54,3.2,6.5,2,1200,4,0,0
2.02306E+11,97,6,1,458,0,0,3,56,5,115,4,0,1200,0,3,5,1,0,,83,56,14.2,1,1,1200,4,0,3
2.02306E+11,16,7,7,464,-2,0,3,56,2,115,4,0,1200,0,3,5,1,0,13,14,56,3.2,3,6,1200,4,0,0
2.02306E+11,136,5,11,460,4,0,3,56,10,115,4,0,1200,0,3,5,1,-400,63,116,56,256.6,9.333333333,9,1600,1,0,0
2.02306E+11,19,10,4,440,0,1,3,51,4,115,4,0,1200,0,3,5,1,-400,13,81,54,209.1,4,15,1600,7,0,0
2.02306E+11,102,2,8,438,-14,1,3,52,7,115,4,0,1200,0,3,5,1,0,,88,52,39.1,10,8,1200,4,0,3
2.02306E+11,85,4,6,436,0,1,3,54,9,115,4,0,1200,0,3,5,1,0,13,73,54,446.1,6,10,1200,4,0,0
2.02306E+11,66,8,10,436,-2,1,3,54,11,115,4,0,1200,0,3,5,1,,,142,,,,,,,,
2.02306E+11,80,1,9,436,0,1,3,54,8,115,4,0,1200,0,3,5,1,0,,69,54,81.8,4,9,1200,4,0,3
2.02306E+11,109,11,5,440,8,1,3,53,6,115,4,0,1200,0,3,5,1,-400,48,113,53,24.8,2,8,1600,1,0,0
2.02306E+11,16,5,9,504,-6,0,3,56,13,115,1,0,1600,0,3,5,1,0,,14,56,193.5,5,9,1600,1,0,3
2.02306E+11,56,7,16,442,-10,1,3,52,14,115,1,0,1600,0,3,5,1,,,142,,,,,,,,
2.02306E+11,97,6,8,502,-4,1,3,54,6,115,1,0,1600,0,3,5,1,0,21,31,54,20.8,1.666666667,5,1600,1,0,0
2.02306E+11,29,16,13,450,-12,1,3,54,11,115,1,0,1600,0,3,5,1,,,142,,,,,,,,
2.02306E+11,104,14,15,480,0,1,3,54,16,115,1,0,1600,0,3,5,1,,,142,,,,,,,,
2.02306E+11,100,3,4,442,0,1,3,54,9,115,1,0,1600,0,3,5,1,0,,86,54,35.2,6,4,1600,1,0,3
2.02306E+11,137,1,11,462,0,0,3,56,12,115,1,0,1600,0,3,5,1,,,142,,,,,,,,
2.02306E+11,109,12,10,420,0,1,3,53,15,115,1,0,1600,0,3,5,1,0,,95,53,261.1,13.33333333,10,1600,1,0,3
2.02306E+11,101,10,6,456,2,0,3,56,1,115,1,0,1600,0,3,5,1,0,21,10,56,2.3,3,2,1600,1,0,0
2.02306E+11,120,4,1,478,14,0,3,56,8,115,1,0,1600,0,3,5,1,0,,105,56,27.2,1,1,1600,1,0,3
2.02306E+11,135,2,3,448,4,1,3,54,5,115,1,0,1600,0,3,5,1,0,21,117,54,17.1,7.666666667,4,1600,1,0,0
2.02306E+11,102,8,7,422,-2,1,3,52,3,115,1,0,1600,0,3,5,1,0,21,88,52,6.6,10.33333333,3,1600,1,0,0
2.02306E+11,46,15,14,490,0,0,3,56,7,115,1,0,1600,0,3,5,1,-400,27,23,56,39.1,2,5,2000,1,0,0
2.02306E+11,76,11,2,480,12,0,3,56,2,115,1,0,1600,0,3,5,1,0,,66,56,3.5,4.666666667,2,1600,1,0,3
2.02306E+11,161,13,12,470,0,0,3,56,4,115,1,0,1600,0,3,5,1,0,,141,56,9.5,10,12,1600,1,0,3
2.02306E+11,81,9,5,390,0,1,3,54,10,115,1,0,1600,0,3,5,1,0,,70,54,68,12.66666667,5,1600,1,0,3
2.02306E+11,146,9,10,480,-6,0,3,56,5,109,7,0,1800,0,2,5,1,-200,35,64,56,4,4.75,1,2000,4,0,1
2.02306E+11,81,3,16,482,-2,0,3,56,16,109,7,0,1800,0,2,5,1,,,142,,,,,,,,
2.02306E+11,35,5,12,490,-8,0,3,56,14,109,7,0,1800,0,2,5,1,0,28,30,56,79.2,1,1,1800,1,0,0
2.02306E+11,46,11,7,488,4,0,3,56,4,109,7,0,1800,0,2,5,1,0,,41,56,8.5,4,7,1800,7,0,2
2.02306E+11,67,1,4,456,-4,0,3,56,13,109,7,0,1800,0,2,5,1,-200,63,58,56,16.9,1,8,2000,7,0,0
2.02306E+11,135,8,9,454,-6,0,3,56,10,109,7,0,1800,0,2,5,1,200,28,41,56,7.6,4.5,4,1600,4,0,0
2.02306E+11,93,12,11,478,4,0,3,56,12,109,7,0,1800,0,2,5,1,-200,63,10,56,11.8,3,7,2000,7,0,0
2.02306E+11,124,6,13,464,4,0,3,56,9,109,7,0,1800,0,2,5,1,0,,108,56,29.2,11.5,13,1800,7,0,2
2.02306E+11,76,15,6,486,6,0,3,56,1,109,7,0,1800,0,2,5,1,-200,63,8,56,2.7,6.5,3,2000,7,0,0
2.02306E+11,16,13,14,462,-8,0,3,56,11,109,7,0,1800,0,2,5,1,0,50,14,56,3,3.5,1,1800,1,0,2
2.02306E+11,29,7,8,472,0,0,3,56,15,109,7,0,1800,0,2,5,1,200,73,41,56,6.8,7.333333333,9,1600,7,0,0
2.02306E+11,64,16,15,502,-4,0,3,56,7,109,7,0,1800,0,2,5,1,-400,22,1,56,2,1.75,1,2200,4,0,0
2.02306E+11,120,14,5,480,2,0,3,56,6,109,7,0,1800,0,2,5,1,0,56,87,56,5.6,1,1,1800,4,0,0
2.02306E+11,101,4,1,500,-4,0,3,56,2,109,7,0,1800,0,2,5,1,0,49,87,56,2.9,1.666666667,1,1800,4,0,0
2.02306E+11,100,10,2,494,-2,0,3,56,3,109,7,0,1800,0,2,5,1,-200,29,86,56,26.5,1,1,2000,4,0,0
2.02306E+11,114,2,3,504,-4,0,3,56,8,109,7,0,1800,0,2,5,1,200,14,66,56,2.3,3.666666667,1,1600,4,0,0
2.02306E+11,146,3,9,468,-2,0,5,58,9,109,6,0,1800,0,2,5,1,0,63,122,58,18.8,1,1,1800,5,0,1
2.02306E+11,16,5,11,406,-4,1,4,56,10,109,6,0,1800,0,2,5,1,200,22,117,56,79.7,8.666666667,4,1600,6,0,0
2.02306E+11,64,2,7,520,-2,0,7,58,15,109,6,0,1800,0,2,5,1,400,36,108,54,183.1,15,14,1400,6,0,1
2.02306E+11,120,9,2,470,-2,1,5,56,7,109,6,0,1800,0,2,5,1,-200,57,66,54,23.6,12,7,2000,6,0,1
2.02306E+11,101,15,10,476,0,0,4,58,5,109,6,0,1800,0,2,5,1,0,57,87,57,2.1,1.5,1,1800,5,0,1
2.02306E+11,27,14,16,478,2,0,6,58,14,109,6,0,1800,0,2,5,1,200,22,25,58,304.9,13.33333333,15,1600,6,0,0
2.02306E+11,161,12,3,488,8,0,5,58,3,109,6,0,1800,0,2,5,1,-400,69,141,58,4.3,3.75,6,2200,6,0,0
2.02306E+11,114,11,4,490,0,0,4,58,6,109,6,0,1800,0,2,5,1,0,43,78,57,4.7,2,1,1800,5,0,0
2.02306E+11,76,10,5,500,-2,0,4,58,1,109,6,0,1800,0,2,5,1,-200,73,66,57,1.4,5,1,2000,5,0,0
2.02306E+11,30,1,13,506,0,1,5,56,8,109,6,0,1800,0,2,5,1,0,71,25,54,46,11,1,1800,5,0,0
2.02306E+11,110,4,14,488,6,1,5,56,12,109,6,0,1800,0,2,5,1,0,,96,56,99.6,7.75,14,1800,6,0,2
2.02306E+11,28,6,15,476,26,2,6,58,13,109,6,0,1800,0,2,5,1,0,,23,58,274.7,4.75,15,1800,6,0,2
2.02306E+11,135,8,8,526,0,0,5,58,4,109,6,0,1800,0,2,5,1,-200,57,117,56,27.4,4.5,2,2000,6,0,1
2.02306E+11,100,13,1,478,-4,0,5,58,2,109,6,0,1800,0,2,5,1,-200,36,4,58,2.3,9.75,5,2000,6,0,0
2.02306E+11,150,7,12,486,-2,0,9,58,16,109,6,0,1800,0,2,5,1,,,142,,,,,,,,
2.02306E+11,29,16,6,474,4,1,5,56,11,109,6,0,1800,0,2,5,1,-600,43,24,53,24.6,5.5,6,2400,6,0,0
2.02306E+11,101,10,1,460,-8,0,4,58,1,109,5,0,1600,0,2,5,1,0,,87,58,3.3,11,1,1600,5,0,2
2.02306E+11,94,6,5,482,-4,0,7,58,7,109,5,0,1600,0,2,5,1,0,70,81,58,4.3,9,13,1600,5,0,0
2.02306E+11,120,13,2,482,4,1,6,56,5,109,5,0,1600,0,2,5,1,0,14,105,56,4.4,7.666666667,6,1600,5,0,0
2.02306E+11,109,7,8,476,6,2,6,57,12,109,5,0,1600,0,2,5,1,0,14,117,58,94.1,5,10,1600,5,0,0
